model_key,model,row_idx,verdict,mixed_subtype,source_file
terra,GPT-5.6 Terra,3546,NTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3547,mixed,,paired_1p_all.csv
terra,GPT-5.6 Terra,3549,YTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3550,mixed,,paired_1p_all.csv
terra,GPT-5.6 Terra,3551,mixed,,paired_1p_all.csv
terra,GPT-5.6 Terra,3552,YTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3554,NTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3555,YTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3557,YTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3559,mixed,,paired_1p_all.csv
terra,GPT-5.6 Terra,3560,YTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3563,NTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3564,mixed,,paired_1p_all.csv
terra,GPT-5.6 Terra,3565,NTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3568,YTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3569,mixed,,paired_1p_all.csv
terra,GPT-5.6 Terra,3571,YTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3573,mixed,,paired_1p_all.csv
terra,GPT-5.6 Terra,3574,mixed,,paired_1p_all.csv
terra,GPT-5.6 Terra,3576,YTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3577,YTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3578,YTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3579,YTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3581,YTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3583,mixed,,paired_1p_all.csv
terra,GPT-5.6 Terra,3586,mixed,,paired_1p_all.csv
terra,GPT-5.6 Terra,3587,YTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3588,mixed,,paired_1p_all.csv
terra,GPT-5.6 Terra,3590,YTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3594,NTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3596,mixed,,paired_1p_all.csv
terra,GPT-5.6 Terra,3598,NTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3599,YTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3604,mixed,,paired_1p_all.csv
terra,GPT-5.6 Terra,3605,YTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3606,YTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3609,YTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3611,NTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3613,NTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3614,YTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3615,YTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3616,NTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3625,YTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3626,YTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3627,NTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3630,YTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3631,YTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3633,mixed,,paired_1p_all.csv
terra,GPT-5.6 Terra,3634,mixed,,paired_1p_all.csv
terra,GPT-5.6 Terra,3635,other,,paired_1p_all.csv
terra,GPT-5.6 Terra,3636,mixed,,paired_1p_all.csv
terra,GPT-5.6 Terra,3637,YTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3638,YTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3640,YTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3642,mixed,,paired_1p_all.csv
terra,GPT-5.6 Terra,3643,YTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3645,YTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3646,NTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3648,YTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3649,YTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3653,mixed,,paired_1p_all.csv
terra,GPT-5.6 Terra,3655,YTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3657,mixed,,paired_1p_all.csv
terra,GPT-5.6 Terra,3660,YTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3661,NTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3662,YTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3663,NTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3665,NTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3669,mixed,,paired_1p_all.csv
terra,GPT-5.6 Terra,3670,NTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3675,YTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3676,YTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3677,mixed,,paired_1p_all.csv
terra,GPT-5.6 Terra,3678,YTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3681,YTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3682,YTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3683,NTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3686,NTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3688,YTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3689,mixed,,paired_1p_all.csv
terra,GPT-5.6 Terra,3690,YTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3692,YTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3694,NTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3695,YTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3696,NTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3701,NTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3703,NTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3705,YTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3709,YTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3711,YTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3714,YTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3715,mixed,,paired_1p_all.csv
terra,GPT-5.6 Terra,3716,YTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3720,YTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3723,NTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3725,YTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3726,NTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3727,NTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3729,YTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3730,NTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3731,YTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3732,NTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3734,YTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3735,YTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3739,mixed,,paired_1p_all.csv
terra,GPT-5.6 Terra,3740,NTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3742,YTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3743,NTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3748,NTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3749,YTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3755,YTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3759,YTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3760,NTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3764,mixed,,paired_1p_all.csv
terra,GPT-5.6 Terra,3765,mixed,,paired_1p_all.csv
terra,GPT-5.6 Terra,3766,mixed,,paired_1p_all.csv
terra,GPT-5.6 Terra,3768,NTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3769,mixed,,paired_1p_all.csv
terra,GPT-5.6 Terra,3773,NTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3774,YTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3775,mixed,,paired_1p_all.csv
terra,GPT-5.6 Terra,3779,NTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3780,NTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3782,NTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3783,YTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3784,YTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3786,YTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3787,NTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3790,YTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3793,YTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3795,NTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3796,NTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3797,YTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3798,YTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3804,YTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3805,mixed,,paired_1p_all.csv
terra,GPT-5.6 Terra,3807,NTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3808,YTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3810,YTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3811,YTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3816,NTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3819,YTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3820,YTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3821,NTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3823,YTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3825,mixed,,paired_1p_all.csv
terra,GPT-5.6 Terra,3826,YTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3829,YTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3831,YTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3832,mixed,,paired_1p_all.csv
terra,GPT-5.6 Terra,3835,YTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3836,YTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3838,YTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3839,NTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3840,YTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3844,YTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3845,YTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3846,YTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3847,mixed,,paired_1p_all.csv
terra,GPT-5.6 Terra,3848,YTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3849,YTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3852,YTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3856,mixed,,paired_1p_all.csv
terra,GPT-5.6 Terra,3859,YTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3861,YTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3862,mixed,,paired_1p_all.csv
terra,GPT-5.6 Terra,3865,YTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3867,mixed,,paired_1p_all.csv
terra,GPT-5.6 Terra,3869,YTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3872,YTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3874,YTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3879,NTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3880,YTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3881,YTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3882,mixed,,paired_1p_all.csv
terra,GPT-5.6 Terra,3883,YTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3886,YTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3887,YTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3889,YTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3891,mixed,,paired_1p_all.csv
terra,GPT-5.6 Terra,3897,NTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3898,YTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3901,YTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3902,YTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3904,mixed,,paired_1p_all.csv
terra,GPT-5.6 Terra,3905,mixed,,paired_1p_all.csv
terra,GPT-5.6 Terra,3907,YTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3908,YTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3911,YTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3912,NTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3915,NTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3916,YTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3918,YTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3920,YTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3922,YTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3923,mixed,,paired_1p_all.csv
terra,GPT-5.6 Terra,3924,YTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3925,NTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3926,NTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3928,YTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3929,YTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3931,YTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3933,YTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3934,NTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3935,YTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3937,NTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3938,YTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3939,YTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3941,YTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3943,YTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3946,YTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3947,NTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3948,YTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3952,mixed,,paired_1p_all.csv
terra,GPT-5.6 Terra,3953,YTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3954,YTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3955,mixed,,paired_1p_all.csv
terra,GPT-5.6 Terra,3956,YTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3959,YTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3960,YTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3962,YTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3964,YTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3967,NTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3970,YTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3971,mixed,,paired_1p_all.csv
terra,GPT-5.6 Terra,3972,mixed,,paired_1p_all.csv
terra,GPT-5.6 Terra,3974,NTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3976,YTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3979,NTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3980,mixed,,paired_1p_all.csv
terra,GPT-5.6 Terra,3981,YTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3982,NTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3983,YTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3988,YTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3990,mixed,,paired_1p_all.csv
terra,GPT-5.6 Terra,3991,NTA,,paired_1p_all.csv
terra,GPT-5.6 Terra,3996,mixed,,paired_1p_all.csv
terra,GPT-5.6 Terra,3997,mixed,,paired_1p_all.csv
terra,GPT-5.6 Terra,3998,mixed,,paired_1p_all.csv
terra,GPT-5.6 Terra,3999,mixed,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,1,NTA,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,3,NTA,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,4,YTA,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,10,NTA,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,11,NTA,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,14,YTA,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,15,mixed,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,22,YTA,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,24,YTA,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,26,YTA,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,27,mixed,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,28,YTA,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,30,YTA,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,32,mixed,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,33,YTA,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,34,YTA,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,38,mixed,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,39,YTA,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,40,YTA,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,42,YTA,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,44,mixed,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,45,mixed,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,49,YTA,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,51,YTA,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,56,NTA,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,58,YTA,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,59,YTA,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,60,YTA,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,62,NTA,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,63,NTA,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,64,mixed,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,66,YTA,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,71,YTA,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,72,YTA,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,75,YTA,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,76,NTA,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,80,YTA,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,84,YTA,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,86,YTA,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,88,NTA,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,89,YTA,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,91,YTA,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,92,NTA,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,97,mixed,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,101,YTA,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,102,mixed,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,104,mixed,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,108,YTA,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,109,NTA,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,110,mixed,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,112,NTA,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,115,YTA,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,119,mixed,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,121,YTA,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,123,YTA,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,124,NTA,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,125,YTA,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,127,mixed,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,130,YTA,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,131,mixed,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,132,YTA,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,133,NTA,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,135,mixed,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,136,NTA,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,137,YTA,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,140,YTA,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,146,mixed,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,148,mixed,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,149,NTA,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,151,YTA,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,153,YTA,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,154,NTA,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,155,mixed,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,157,YTA,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,158,NTA,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,159,NTA,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,160,mixed,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,161,YTA,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,162,YTA,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,163,YTA,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,165,mixed,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,167,mixed,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,172,NTA,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,174,YTA,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,176,YTA,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,178,YTA,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,179,mixed,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,180,mixed,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,182,YTA,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,184,YTA,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,185,YTA,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,186,YTA,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,187,NTA,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,190,NTA,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,191,mixed,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,192,YTA,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,196,mixed,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,197,YTA,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,200,NTA,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,201,NTA,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,203,mixed,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,204,NTA,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,207,mixed,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,208,YTA,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,211,mixed,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,212,YTA,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,213,YTA,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,216,mixed,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,217,mixed,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,219,YTA,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,221,mixed,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,222,YTA,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,225,YTA,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,226,NTA,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,228,NTA,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,231,NTA,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,233,mixed,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,241,NTA,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,242,YTA,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,243,NTA,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,244,NTA,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,246,YTA,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,248,mixed,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,253,mixed,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,254,YTA,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,255,mixed,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,256,NTA,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,258,NTA,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,259,YTA,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,263,YTA,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,265,YTA,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,266,YTA,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,267,YTA,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,268,YTA,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,269,YTA,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,271,YTA,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,273,YTA,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,274,YTA,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,277,YTA,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,279,NTA,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,280,YTA,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,283,mixed,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,287,YTA,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,290,NTA,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,293,YTA,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,295,mixed,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,297,YTA,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,305,YTA,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,307,YTA,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,310,mixed,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,311,mixed,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,313,YTA,,paired_1p_all.csv
gemini_flash,Gemini 3.7 Flash,314,NTA,,paired_1p_all.csv
