model,row_idx,rec_raw,verdict_1p,verdict_3p
GPT-5.6 Terra,3060,-0.1152476683962164,YTA,YTA
GPT-5.6 Terra,3062,0.086604249066581,YTA,YTA
GPT-5.6 Terra,3094,0.0266289258547469,NTA,NTA
GPT-5.6 Terra,3150,0.2795666317822629,mixed,mixed
GPT-5.6 Terra,3186,0.0093664656673945,YTA,YTA
GPT-5.6 Terra,3205,0.0719807079444104,mixed,mixed
GPT-5.6 Terra,3208,0.1893339990725314,YTA,YTA
GPT-5.6 Terra,3212,0.5504883122829887,mixed,NTA
GPT-5.6 Terra,3221,0.3394733330237437,NTA,NTA
GPT-5.6 Terra,3276,-0.7257742314046822,YTA,YTA
GPT-5.6 Terra,3284,0.2613355081109889,YTA,NTA
GPT-5.6 Terra,3290,-0.7324005343811117,NTA,NTA
GPT-5.6 Terra,3294,-0.0004917325636425,NTA,NTA
GPT-5.6 Terra,3301,-0.4976939521248697,mixed,mixed
GPT-5.6 Terra,3317,-0.0401877517621147,mixed,mixed
GPT-5.6 Terra,3329,0.2360391300636664,NTA,NTA
GPT-5.6 Terra,3349,0.2334002109984847,YTA,mixed
GPT-5.6 Terra,3383,0.7443336750805079,YTA,YTA
GPT-5.6 Terra,3395,-0.0131216147700836,NTA,mixed
GPT-5.6 Terra,3418,-0.8820182195566979,mixed,mixed
GPT-5.6 Terra,3507,0.2631597884820561,NTA,NTA
GPT-5.6 Terra,3511,-0.0726981466810786,YTA,YTA
GPT-5.6 Terra,3518,0.2261393680629947,YTA,mixed
GPT-5.6 Terra,3521,-0.0004917325636425,mixed,YTA
GPT-5.6 Terra,3578,-0.4882552424242949,YTA,YTA
GPT-5.6 Terra,3588,0.0403167309925442,mixed,mixed
GPT-5.6 Terra,3604,-0.0253593055609656,mixed,NTA
GPT-5.6 Terra,3638,0.2631597884820561,YTA,YTA
GPT-5.6 Terra,3643,-0.2490487810175751,YTA,YTA
GPT-5.6 Terra,3681,0.086604249066581,YTA,YTA
GPT-5.6 Terra,3690,-0.058161579985705,YTA,mixed
GPT-5.6 Terra,3759,-0.3429861170528264,YTA,YTA
GPT-5.6 Terra,3766,0.2467119669888183,mixed,NTA
GPT-5.6 Terra,3786,-0.4168975898644351,YTA,YTA
GPT-5.6 Terra,3798,0.6729589610889175,YTA,mixed
GPT-5.6 Terra,3811,0.4668726660301496,YTA,YTA
GPT-5.6 Terra,3826,0.1620084355751633,YTA,YTA
GPT-5.6 Terra,3840,0.2838786672854929,YTA,YTA
GPT-5.6 Terra,3874,-0.7141694107098379,YTA,YTA
GPT-5.6 Terra,3880,0.516097494409572,YTA,NTA
GPT-5.6 Terra,3990,0.2653032737397385,mixed,NTA
GPT-5.6 Terra,3999,-0.7324005343811117,mixed,mixed
Gemini 3.7 Flash,3,0.2172599796654986,NTA,NTA
Gemini 3.7 Flash,10,0.1293586758606973,NTA,NTA
Gemini 3.7 Flash,24,-0.3439470356245542,YTA,YTA
Gemini 3.7 Flash,60,-1.6407866321301925,YTA,YTA
Gemini 3.7 Flash,75,-0.6150472432529908,YTA,YTA
Gemini 3.7 Flash,84,-0.4545952554562729,YTA,YTA
Gemini 3.7 Flash,88,-0.2034408517067932,NTA,mixed
Gemini 3.7 Flash,91,-1.2893439983589745,YTA,YTA
Gemini 3.7 Flash,102,-1.0786429760202283,mixed,YTA
Gemini 3.7 Flash,112,-0.6603990253426542,NTA,mixed
Gemini 3.7 Flash,132,-0.3049775702806868,YTA,YTA
Gemini 3.7 Flash,135,0.1430899203814934,mixed,NTA
Gemini 3.7 Flash,151,-0.3906815468703465,YTA,NTA
Gemini 3.7 Flash,179,-0.8370415391849263,mixed,mixed
Gemini 3.7 Flash,182,-0.9081507516220092,YTA,mixed
Gemini 3.7 Flash,186,-1.10073885071405,YTA,YTA
Gemini 3.7 Flash,192,-0.5727538687589715,YTA,YTA
Gemini 3.7 Flash,200,0.007849775456579,NTA,NTA
Gemini 3.7 Flash,213,-0.2763903269995489,YTA,YTA
Gemini 3.7 Flash,222,-0.7634718969965201,YTA,YTA
Gemini 3.7 Flash,225,-0.137429496264509,YTA,NTA
Gemini 3.7 Flash,241,-0.1016590679551409,NTA,mixed
Gemini 3.7 Flash,246,-0.9695350933882384,YTA,YTA
Gemini 3.7 Flash,287,-0.4888589388041126,YTA,NTA
Gemini 3.7 Flash,290,-0.5646508345701741,NTA,YTA
Gemini 3.7 Flash,334,-1.015431622920577,YTA,mixed
Gemini 3.7 Flash,340,-0.7579427957004438,mixed,mixed
Gemini 3.7 Flash,361,0.2592090842850374,YTA,NTA
Gemini 3.7 Flash,383,-0.0578697004799295,NTA,NTA
Gemini 3.7 Flash,386,-0.0496675572552097,NTA,NTA
Gemini 3.7 Flash,396,-0.5114251966456658,YTA,NTA
Gemini 3.7 Flash,420,-0.0307490420615399,YTA,mixed
Gemini 3.7 Flash,447,0.4978663707382981,mixed,NTA
Gemini 3.7 Flash,451,0.3640652581169394,NTA,NTA
Gemini 3.7 Flash,452,-0.8874638954825828,YTA,mixed
Gemini 3.7 Flash,453,0.1853832948755127,YTA,YTA
Gemini 3.7 Flash,455,-0.4660734145560023,YTA,YTA
Gemini 3.7 Flash,462,-0.7141694107098379,YTA,YTA
Gemini 3.7 Flash,465,0.1212523623876813,NTA,NTA
Gemini 3.7 Flash,468,-0.3767330784476454,mixed,YTA
Gemini 3.7 Flash,473,-1.5075335462357276,YTA,YTA
Gemini 3.7 Flash,493,-0.2763743445149433,NTA,YTA
Gemini 3.7 Flash,499,-0.5123174932470403,mixed,NTA
Gemini 3.7 Flash,509,-0.1645501546828986,NTA,NTA
Gemini 3.7 Flash,510,-0.2624381949151686,mixed,NTA
Gemini 3.7 Flash,524,-1.652063165435162,YTA,YTA
Gemini 3.7 Flash,526,-1.6787850325527125,NTA,NTA
Gemini 3.7 Flash,530,-0.9120144813922308,mixed,mixed
Gemini 3.7 Flash,546,-0.8883834748707631,NTA,NTA
Gemini 3.7 Flash,565,-1.652063165435162,NTA,mixed
Gemini 3.7 Flash,602,-0.5114251966456658,NTA,mixed
Gemini 3.7 Flash,609,-0.4892433687773732,YTA,NTA
Gemini 3.7 Flash,647,-0.2371553601011737,YTA,YTA
Gemini 3.7 Flash,653,0.1439822169828679,YTA,mixed
Gemini 3.7 Flash,658,-0.1152476683962164,YTA,YTA
Gemini 3.7 Flash,660,-0.820849864912807,YTA,YTA
Gemini 3.7 Flash,671,0.2586053879052197,mixed,NTA
Gemini 3.7 Flash,674,-0.2904498589102199,mixed,NTA
Gemini 3.7 Flash,685,0.0749295153766704,mixed,NTA
Gemini 3.7 Flash,702,-2.492315236130687,YTA,YTA
Gemini 3.7 Flash,705,-0.6256639375947569,mixed,mixed
Gemini 3.7 Flash,715,0.0305796300517656,NTA,NTA
Gemini 3.7 Flash,722,-0.1147866160961194,mixed,YTA
Gemini 3.7 Flash,727,-1.1054081084091902,NTA,mixed
Gemini 3.7 Flash,748,0.3765623754131584,NTA,YTA
Gemini 3.7 Flash,749,-0.0503202573228825,YTA,YTA
Gemini 3.7 Flash,768,-0.2918901822384884,YTA,YTA
Gemini 3.7 Flash,786,-1.2133361154705748,mixed,YTA
Gemini 3.7 Flash,805,-0.4478422908847284,YTA,YTA
Gemini 3.7 Flash,808,0.2510240024920485,YTA,YTA
Gemini 3.7 Flash,829,0.3805130796101771,NTA,mixed
Gemini 3.7 Flash,843,-0.4278188669123638,mixed,mixed
Gemini 3.7 Flash,857,-1.1418793538747924,YTA,YTA
Gemini 3.7 Flash,858,-0.2296521520920774,YTA,YTA
Gemini 3.7 Flash,860,-1.7904043173057784,YTA,YTA
Gemini 3.7 Flash,886,-0.0800515283482221,mixed,mixed
Gemini 3.7 Flash,891,-0.1423683268146059,YTA,YTA
Gemini 3.7 Flash,901,-0.3799963911222682,YTA,YTA
Gemini 3.7 Flash,916,-1.4164086169246215,YTA,YTA
Gemini 3.7 Flash,921,-1.1252412041573954,YTA,YTA
Gemini 3.7 Flash,923,-0.6601105136740989,NTA,NTA
Gemini 3.7 Flash,958,-0.6569963478725295,YTA,YTA
Gemini 3.7 Flash,963,-0.7184208497375388,YTA,YTA
Gemini 3.7 Flash,974,-0.1982971160777176,mixed,NTA
Gemini 3.7 Flash,975,-0.0881270099778268,YTA,YTA
Gemini 3.7 Flash,990,-0.1147866160961194,mixed,NTA
Gemini 3.7 Flash,999,-0.0307490420615399,YTA,NTA
Gemini 3.7 Flash,1017,-0.6518526122434539,mixed,mixed
Gemini 3.7 Flash,1021,-0.5153759008426846,YTA,YTA
Gemini 3.7 Flash,1030,-0.0840022325452408,YTA,YTA
Gemini 3.7 Flash,1043,-0.3767330784476454,YTA,mixed
Gemini 3.7 Flash,1049,-1.6747919987780224,YTA,YTA
Gemini 3.7 Flash,1056,0.1293586758606973,YTA,YTA
Gemini 3.7 Flash,1060,0.0719807079444104,NTA,NTA
Gemini 3.7 Flash,1062,-0.892721888325261,NTA,NTA
Gemini 3.7 Flash,1064,0.2631597884820561,NTA,NTA
Gemini 3.7 Flash,1083,-1.0585737589721729,NTA,NTA
Gemini 3.7 Flash,1084,-1.02489671057242,YTA,YTA
Gemini 3.7 Flash,1098,-1.2492917872097211,YTA,YTA
Gemini 3.7 Flash,1100,-0.781703020667794,YTA,YTA
Gemini 3.7 Flash,1138,-1.502833189517055,NTA,NTA
Gemini 3.7 Flash,1150,-1.0762155475912076,YTA,YTA
Gemini 3.7 Flash,1160,-0.7840444959223437,YTA,YTA
Gemini 3.7 Flash,1168,-0.0307490420615399,YTA,NTA
Gemini 3.7 Flash,1172,-1.136479471024599,mixed,YTA
Gemini 3.7 Flash,1180,-0.8236521252873327,NTA,YTA
Gemini 3.7 Flash,1185,-0.8086678437748487,NTA,NTA
Gemini 3.7 Flash,1195,-1.396706326345836,YTA,YTA
Gemini 3.7 Flash,1207,-0.5539747183608035,mixed,NTA
Gemini 3.7 Flash,1258,-0.3949642021189193,mixed,NTA
Gemini 3.7 Flash,1261,-1.9797189573735767,YTA,YTA
Gemini 3.7 Flash,1263,0.2920637490784818,mixed,NTA
Gemini 3.7 Flash,1264,-0.0365801692130114,YTA,YTA
Gemini 3.7 Flash,1266,0.0114016883527587,NTA,NTA
Gemini 3.7 Flash,1269,-1.6663002340794195,NTA,NTA
Gemini 3.7 Flash,1270,-0.5821925784595462,mixed,mixed
Gemini 3.7 Flash,1272,-0.6239367780001064,mixed,NTA
Gemini 3.7 Flash,1284,-1.4765199843308965,YTA,YTA
Gemini 3.7 Flash,1287,0.2592090842850374,NTA,mixed
Gemini 3.7 Flash,1294,-0.8565169364303968,YTA,YTA
Gemini 3.7 Flash,1299,-0.0916166618747485,mixed,mixed
Gemini 3.7 Flash,1314,-1.3095255156745669,NTA,mixed
Gemini 3.7 Flash,1318,-1.348231150488068,YTA,mixed
Gemini 3.7 Flash,1319,-1.5992252367681328,YTA,YTA
Gemini 3.7 Flash,1323,-0.0441384559591334,mixed,mixed
Gemini 3.7 Flash,1329,-0.2806693185864425,mixed,YTA
Gemini 3.7 Flash,1352,-0.058761997081304,NTA,NTA
Gemini 3.7 Flash,1363,-0.4775824054991431,YTA,YTA
Gemini 3.7 Flash,1377,-1.7904043173057784,YTA,YTA
Gemini 3.7 Flash,1380,0.0296873334503912,NTA,NTA
Gemini 3.7 Flash,1382,-1.2647206505064696,YTA,YTA
Gemini 3.7 Flash,1386,-1.064706556648067,YTA,YTA
Gemini 3.7 Flash,1389,-0.4785705318522213,YTA,NTA
Gemini 3.7 Flash,1397,0.1293586758606973,NTA,YTA
Gemini 3.7 Flash,1416,-0.7573423786048448,YTA,YTA
Gemini 3.7 Flash,1440,-1.091428423765617,YTA,YTA
Gemini 3.7 Flash,1463,-0.3129070957684552,mixed,mixed
Gemini 3.7 Flash,1467,-0.2007652529273824,YTA,YTA
Gemini 3.7 Flash,1480,0.4629219618331308,YTA,mixed
Gemini 3.7 Flash,1484,-0.22868108717073,NTA,NTA
Gemini 3.7 Flash,1485,-0.3104655757842428,mixed,mixed
Gemini 3.7 Flash,1504,-0.9640027128079436,YTA,YTA
Gemini 3.7 Flash,1508,0.156479334279087,NTA,NTA
Gemini 3.7 Flash,1510,-0.6716198889947,YTA,mixed
Gemini 3.7 Flash,1512,-1.815809770680376,YTA,YTA
Gemini 3.7 Flash,1513,0.1042316763580374,YTA,mixed
Gemini 3.7 Flash,1515,-1.5687019008796186,NTA,NTA
Gemini 3.7 Flash,1518,-0.2214670702990885,mixed,NTA
Gemini 3.7 Flash,1533,-0.5573079440304924,NTA,NTA
Gemini 3.7 Flash,1534,-0.1943464118806989,mixed,NTA
Gemini 3.7 Flash,1545,-0.4776782352508467,NTA,NTA
Gemini 3.7 Flash,1553,-0.8014702974190401,YTA,NTA
Gemini 3.7 Flash,1555,0.1968922858186534,YTA,YTA
Gemini 3.7 Flash,1590,0.2592090842850374,YTA,NTA
Gemini 3.7 Flash,1598,0.0792415508799004,YTA,NTA
Gemini 3.7 Flash,1604,-0.5968161195817169,YTA,YTA
Gemini 3.7 Flash,1609,0.4206379038586487,NTA,mixed
Gemini 3.7 Flash,1612,0.3601922118271805,mixed,NTA
Gemini 3.7 Flash,1614,-0.1739888643834733,mixed,NTA
Gemini 3.7 Flash,1619,-0.967080382172412,mixed,NTA
Gemini 3.7 Flash,1632,-1.317010640999606,YTA,YTA
Gemini 3.7 Flash,1645,-0.7604134894008758,mixed,YTA
Gemini 3.7 Flash,1654,-1.426437597371176,NTA,NTA
Gemini 3.7 Flash,1655,-1.225229536386976,YTA,YTA
Gemini 3.7 Flash,1658,-1.7852463691927627,NTA,NTA
Gemini 3.7 Flash,1672,-0.6888730326625153,mixed,NTA
Gemini 3.7 Flash,1710,-1.348231150488068,YTA,YTA
Gemini 3.7 Flash,1738,-1.7632836588873888,YTA,mixed
Gemini 3.7 Flash,1761,0.1728861775792938,YTA,mixed
Gemini 3.7 Flash,1773,-0.3621095373254748,mixed,YTA
Gemini 3.7 Flash,1775,-0.6189979474500095,NTA,NTA
Gemini 3.7 Flash,1786,-0.4278188669123638,NTA,NTA
Gemini 3.7 Flash,1788,-0.4971447771714106,YTA,YTA
Gemini 3.7 Flash,1789,-0.4964573856490146,NTA,NTA
Gemini 3.7 Flash,1794,-1.446204874122422,YTA,YTA
Gemini 3.7 Flash,1801,0.1285533536861198,NTA,mixed
Gemini 3.7 Flash,1816,0.1604300384761057,NTA,NTA
Gemini 3.7 Flash,1820,-0.5715197415343943,mixed,mixed
Gemini 3.7 Flash,1839,-1.061303879177942,mixed,YTA
Gemini 3.7 Flash,1843,0.4832428296161275,NTA,mixed
Gemini 3.7 Flash,1855,-0.866681894991603,YTA,YTA
Gemini 3.7 Flash,1861,-0.753992091503425,mixed,mixed
Gemini 3.7 Flash,1863,0.4939156665412794,NTA,mixed
Gemini 3.7 Flash,1870,-1.464435997793696,YTA,YTA
Gemini 3.7 Flash,1881,-1.3555569795960185,YTA,YTA
Gemini 3.7 Flash,1910,-1.0457759068452717,YTA,YTA
Gemini 3.7 Flash,1917,-0.3429861170528264,YTA,YTA
Gemini 3.7 Flash,1932,-1.0156365279995558,NTA,NTA
Gemini 3.7 Flash,1933,-0.4095877432410899,mixed,YTA
Gemini 3.7 Flash,1939,0.2360391300636664,NTA,NTA
Gemini 3.7 Flash,1945,-0.8168991607157883,mixed,NTA
Gemini 3.7 Flash,1946,-0.7342248147521788,YTA,mixed
Gemini 3.7 Flash,1951,-0.1539334603411324,YTA,mixed
Gemini 3.7 Flash,1966,-1.999814521514698,mixed,NTA
Gemini 3.7 Flash,1968,-1.13252876682758,NTA,YTA
Gemini 3.7 Flash,1970,-0.8390809885840809,YTA,YTA
Gemini 3.7 Flash,1973,-0.963197390633366,YTA,YTA
Gemini 3.7 Flash,1975,-0.0085672141932472,mixed,NTA
Gemini 3.7 Flash,1977,-1.7288239801294345,YTA,YTA
Gemini 3.7 Flash,1978,-1.2406583996837242,YTA,YTA
Gemini 3.7 Flash,1981,0.3911859165353289,YTA,NTA
Gemini 3.7 Flash,1982,-1.5455319466582476,YTA,YTA
Gemini 3.7 Flash,2019,-0.617904025053875,NTA,NTA
Gemini 3.7 Flash,2026,-0.6546650189675993,mixed,YTA
Gemini 3.7 Flash,2056,-0.318462813929984,YTA,YTA
Gemini 3.7 Flash,2067,-1.099727602208168,YTA,YTA
Gemini 3.7 Flash,2078,-0.4897913955042672,YTA,NTA
Gemini 3.7 Flash,2081,-0.940027436411995,mixed,YTA
Gemini 3.7 Flash,2104,-0.2944005631072386,NTA,NTA
Gemini 3.7 Flash,2110,0.1622133406541418,YTA,YTA
Gemini 3.7 Flash,2126,0.3765623754131584,mixed,mixed
Gemini 3.7 Flash,2129,-0.42511242455371,YTA,YTA
Gemini 3.7 Flash,2130,-0.5620810318338196,YTA,YTA
Gemini 3.7 Flash,2131,-1.37080068761384,mixed,mixed
Gemini 3.7 Flash,2144,-1.039698778822301,YTA,YTA
Gemini 3.7 Flash,2161,-0.8170258223109033,NTA,NTA
Gemini 3.7 Flash,2171,-0.8737599337485924,NTA,NTA
Gemini 3.7 Flash,2172,-1.1175609558309287,YTA,YTA
Gemini 3.7 Flash,2181,-1.0513035995171456,NTA,mixed
Gemini 3.7 Flash,2189,0.2592090842850374,NTA,NTA
Gemini 3.7 Flash,2198,-0.4931940729743919,YTA,NTA
Gemini 3.7 Flash,2203,0.2237248169459482,mixed,NTA
Gemini 3.7 Flash,2222,-0.9780258368345152,YTA,YTA
Gemini 3.7 Flash,2227,-0.1303421409879825,YTA,NTA
Gemini 3.7 Flash,2228,-1.2027591082971263,YTA,NTA
Gemini 3.7 Flash,2233,0.3032752962109906,NTA,NTA
Gemini 3.7 Flash,2234,-0.6418236317968998,NTA,mixed
Gemini 3.7 Flash,2237,-0.8476274016832811,YTA,YTA
Gemini 3.7 Flash,2251,-0.8476819231096396,YTA,YTA
Gemini 3.7 Flash,2263,-0.3487201234278813,YTA,YTA
Gemini 3.7 Flash,2270,-0.8899196279507353,YTA,YTA
Gemini 3.7 Flash,2278,-0.0760151407491193,YTA,YTA
Gemini 3.7 Flash,2283,-0.306514871587224,NTA,mixed
Gemini 3.7 Flash,2300,-1.2483994906083469,mixed,NTA
Gemini 3.7 Flash,2301,-1.2352585168335302,NTA,NTA
Gemini 3.7 Flash,2307,-0.2825061209385112,YTA,mixed
Gemini 3.7 Flash,2313,0.0585912940468169,mixed,NTA
Gemini 3.7 Flash,2318,0.2698819212101893,NTA,NTA
Gemini 3.7 Flash,2324,0.156479334279087,NTA,NTA
Gemini 3.7 Flash,2335,0.1525286300820683,NTA,NTA
Gemini 3.7 Flash,2366,-1.041536602426696,YTA,YTA
Gemini 3.7 Flash,2369,-1.4614321116244102,YTA,YTA
Gemini 3.7 Flash,2381,-0.7330042307609294,NTA,NTA
Gemini 3.7 Flash,2420,-1.168312620770786,YTA,YTA
Gemini 3.7 Flash,2422,-0.6159930400283978,YTA,YTA
Gemini 3.7 Flash,2431,-0.1460628837905063,YTA,YTA
Gemini 3.7 Flash,2447,-1.1832804317674372,YTA,NTA
Gemini 3.7 Flash,2466,-0.4095877432410899,YTA,YTA
Gemini 3.7 Flash,2472,0.1145302296595481,NTA,NTA
Gemini 3.7 Flash,2473,-1.4386498666605188,YTA,YTA
Gemini 3.7 Flash,2481,0.2920637490784818,mixed,NTA
Gemini 3.7 Flash,2486,-0.2642214970932048,NTA,NTA
Gemini 3.7 Flash,2491,-0.4275302666908069,NTA,NTA
Gemini 3.7 Flash,2498,0.1747104579503609,NTA,NTA
Gemini 3.7 Flash,2506,-0.2631275746970704,YTA,NTA
Gemini 3.7 Flash,2515,-1.2170273931622564,mixed,NTA
Gemini 3.7 Flash,2516,0.5595563741578151,NTA,NTA
Gemini 3.7 Flash,2522,-0.1123159223956872,YTA,YTA
Gemini 3.7 Flash,2555,-0.5248146105432593,mixed,YTA
Gemini 3.7 Flash,2557,-1.301526019496933,NTA,NTA
Gemini 3.7 Flash,2603,0.2845054623323598,mixed,mixed
Gemini 3.7 Flash,2633,0.3533924211917874,other,mixed
Gemini 3.7 Flash,2640,-1.869762487295598,YTA,YTA
Gemini 3.7 Flash,2659,-0.0480891601561521,mixed,mixed
Gemini 3.7 Flash,2668,-1.3860246458316094,YTA,YTA
Gemini 3.7 Flash,2669,-0.4594471115795728,YTA,YTA
Gemini 3.7 Flash,2675,-1.2355179433388672,NTA,NTA
Gemini 3.7 Flash,2680,-0.3154044063343398,mixed,YTA
Gemini 3.7 Flash,2689,-0.8944730072752457,YTA,YTA
Gemini 3.7 Flash,2700,-0.5813872562849687,YTA,NTA
Gemini 3.7 Flash,2710,-0.7275588246074314,YTA,mixed
Gemini 3.7 Flash,2713,-0.5114251966456658,YTA,YTA
Gemini 3.7 Flash,2716,-0.6302744807549789,YTA,YTA
Gemini 3.7 Flash,2720,0.1743661880758803,mixed,NTA
Gemini 3.7 Flash,2723,-1.076599977564468,YTA,mixed
Gemini 3.7 Flash,2726,0.0594835906481914,YTA,NTA
Gemini 3.7 Flash,2740,0.2279328165906504,mixed,NTA
Gemini 3.7 Flash,2745,-1.0309595952532478,YTA,mixed
Gemini 3.7 Flash,2782,-0.344183363462842,NTA,NTA
Gemini 3.7 Flash,2795,-0.1032214825695929,NTA,NTA
Gemini 3.7 Flash,2808,-0.1645501546828986,mixed,NTA
Gemini 3.7 Flash,2813,-1.118549082184007,YTA,YTA
Gemini 3.7 Flash,2833,-0.3517785310235255,YTA,YTA
Gemini 3.7 Flash,2839,-0.5351030174951505,YTA,YTA
Gemini 3.7 Flash,2853,-0.7253131791045853,YTA,mixed
Gemini 3.7 Flash,2873,-1.148217056629665,mixed,mixed
Gemini 3.7 Flash,2912,-1.499042802789451,mixed,mixed
Gemini 3.7 Flash,2917,-1.2711118534353747,YTA,YTA
Gemini 3.7 Flash,2918,-0.4171460299872119,mixed,mixed
Gemini 3.7 Flash,2921,-0.916953311942328,YTA,YTA
Gemini 3.7 Flash,2927,-0.7795765968418422,NTA,NTA
Gemini 3.7 Flash,2936,0.0266289258547469,mixed,mixed
Gemini 3.7 Flash,2954,-0.2219281225991855,YTA,YTA
Gemini 3.7 Flash,2958,0.1632014670072201,NTA,NTA
Gemini 3.7 Flash,2960,-0.9263818752932832,NTA,NTA
Gemini 3.7 Flash,2973,-0.1459759093637093,YTA,YTA
Gemini 3.7 Flash,2998,0.0385223467711484,mixed,NTA
Gemini 3.7 Flash,3007,0.1850390250010322,mixed,NTA
Gemini 3.7 Flash,3012,-1.5872884650217345,YTA,YTA
Gemini 3.7 Flash,3018,-0.7488483558743495,YTA,YTA
Gemini 3.7 Flash,3028,0.4513661448261415,mixed,mixed
Gemini 3.7 Flash,3031,0.0226782216577282,mixed,NTA
Gemini 3.7 Flash,3036,-0.5114251966456658,YTA,NTA
Gemini 3.7 Flash,3037,-0.3453731156106801,YTA,NTA
Gemini 3.7 Flash,3045,-1.5559295234370951,YTA,YTA
Gemini 3.7 Flash,3060,-0.3633436645500519,YTA,YTA
Gemini 3.7 Flash,3062,-0.4977484735512283,YTA,YTA
Gemini 3.7 Flash,3074,-1.316354465698082,YTA,YTA
Gemini 3.7 Flash,3085,-0.1605994504858798,YTA,NTA
Gemini 3.7 Flash,3091,0.3765623754131584,NTA,NTA
Gemini 3.7 Flash,3094,-0.7175720881799625,NTA,NTA
Gemini 3.7 Flash,3097,-1.9691419502001288,YTA,YTA
Gemini 3.7 Flash,3119,-1.172351447621167,mixed,mixed
Gemini 3.7 Flash,3150,0.073559105043468,mixed,mixed
Gemini 3.7 Flash,3151,-0.2064992593024374,NTA,NTA
Gemini 3.7 Flash,3154,0.0226782216577282,NTA,NTA
Gemini 3.7 Flash,3177,0.28139091215333,YTA,YTA
Gemini 3.7 Flash,3186,-0.7579427957004438,YTA,YTA
Gemini 3.7 Flash,3205,0.3765623754131584,mixed,NTA
Gemini 3.7 Flash,3208,0.6647738792959283,YTA,YTA
Gemini 3.7 Flash,3211,-0.7493963826012435,mixed,mixed
Gemini 3.7 Flash,3212,0.7492725056306049,mixed,NTA
Gemini 3.7 Flash,3221,0.5449328330356444,mixed,NTA
Gemini 3.7 Flash,3243,-0.819701421090314,NTA,NTA
Gemini 3.7 Flash,3261,-0.8859689237537166,YTA,YTA
Gemini 3.7 Flash,3273,-0.7907974604938882,NTA,mixed
Gemini 3.7 Flash,3276,-1.095379127962636,YTA,YTA
Gemini 3.7 Flash,3282,-1.7700201529431003,YTA,mixed
Gemini 3.7 Flash,3284,-0.7448976516773307,YTA,NTA
Gemini 3.7 Flash,3290,-1.4347102445068596,NTA,NTA
Gemini 3.7 Flash,3294,-0.8659130467809135,YTA,NTA
Gemini 3.7 Flash,3295,0.4939156665412794,NTA,mixed
Gemini 3.7 Flash,3301,-1.3048763065983526,mixed,YTA
Gemini 3.7 Flash,3308,-0.2606139145441015,mixed,YTA
Gemini 3.7 Flash,3310,0.3640652581169394,mixed,mixed
Gemini 3.7 Flash,3317,-0.8631432394068262,mixed,YTA
Gemini 3.7 Flash,3329,0.1293586758606973,NTA,NTA
Gemini 3.7 Flash,3346,0.1287549794808797,NTA,NTA
Gemini 3.7 Flash,3347,-0.2219281225991855,mixed,mixed
Gemini 3.7 Flash,3349,0.0296873334503912,NTA,NTA
Gemini 3.7 Flash,3383,0.1932847032695501,YTA,YTA
Gemini 3.7 Flash,3387,-0.6093132368779358,YTA,YTA
Gemini 3.7 Flash,3393,-1.2406583996837242,YTA,YTA
Gemini 3.7 Flash,3395,-0.2347695097698851,YTA,YTA
Gemini 3.7 Flash,3398,-0.3358016409998833,NTA,NTA
Gemini 3.7 Flash,3418,-1.4727251154452126,NTA,NTA
Gemini 3.7 Flash,3437,-0.664349729539673,NTA,mixed
Gemini 3.7 Flash,3468,0.2592090842850374,NTA,NTA
Gemini 3.7 Flash,3469,-0.0602420075778906,mixed,YTA
Gemini 3.7 Flash,3479,-0.7811127499218146,YTA,YTA
Gemini 3.7 Flash,3482,-0.9051480136792888,NTA,NTA
Gemini 3.7 Flash,3507,0.156479334279087,mixed,NTA
Gemini 3.7 Flash,3511,-1.0306477783792056,YTA,YTA
Gemini 3.7 Flash,3518,-1.5808113089183584,YTA,mixed
Gemini 3.7 Flash,3521,-0.0578697004799295,YTA,NTA
Gemini 3.7 Flash,3578,-0.9552001524876248,YTA,YTA
Gemini 3.7 Flash,3587,-0.6765587195447971,YTA,YTA
Gemini 3.7 Flash,3588,-1.6605539088814385,YTA,YTA
Gemini 3.7 Flash,3604,-0.3902081757473231,mixed,NTA
Gemini 3.7 Flash,3625,-0.8898326535239383,YTA,YTA
Gemini 3.7 Flash,3637,0.3765623754131584,mixed,NTA
Gemini 3.7 Flash,3638,-0.6150472432529908,YTA,YTA
Gemini 3.7 Flash,3643,-1.137328232582175,YTA,YTA
Gemini 3.7 Flash,3648,-0.7448976516773307,YTA,YTA
Gemini 3.7 Flash,3657,-0.0998188050994682,NTA,NTA
Gemini 3.7 Flash,3661,0.1324170834563416,mixed,NTA
Gemini 3.7 Flash,3676,-0.8285909558374297,YTA,YTA
Gemini 3.7 Flash,3677,-0.5770521221146894,NTA,NTA
Gemini 3.7 Flash,3681,-0.6995458695876673,YTA,YTA
Gemini 3.7 Flash,3682,-0.0673084101805043,NTA,NTA
Gemini 3.7 Flash,3690,-1.498841176994691,mixed,mixed
Gemini 3.7 Flash,3696,-0.3685799389107809,YTA,mixed
Gemini 3.7 Flash,3709,-0.4561870781891687,YTA,YTA
Gemini 3.7 Flash,3759,-0.0396385768086556,YTA,YTA
Gemini 3.7 Flash,3765,-0.724786105051604,NTA,NTA
Gemini 3.7 Flash,3766,0.0980824081663105,NTA,NTA
Gemini 3.7 Flash,3769,0.3805130796101771,mixed,mixed
Gemini 3.7 Flash,3786,-1.3851356285144534,YTA,YTA
