model_key,model,id,row_idx,arm,landing,rec_raw
terra,GPT-5.6 Terra,aita_yta:2056,2056,free,same,0.1661640448511605
terra,GPT-5.6 Terra,aita_yta:2067,2067,free,same,0.0448600495260208
terra,GPT-5.6 Terra,aita_yta:2078,2078,free,same,0.398744203281451
terra,GPT-5.6 Terra,aita_yta:2104,2104,free,same,0.3805130796101771
terra,GPT-5.6 Terra,aita_yta:2110,2110,free,same,0.1293586758606973
terra,GPT-5.6 Terra,aita_yta:2126,2126,free,same,0.0021056227319045
terra,GPT-5.6 Terra,aita_yta:2131,2131,free,same,-0.3612172407241003
terra,GPT-5.6 Terra,aita_yta:2144,2144,free,same,0.1467844773573937
terra,GPT-5.6 Terra,aita_yta:2172,2172,free,same,-0.0346997462585586
terra,GPT-5.6 Terra,aita_yta:2189,2189,free,same,0.3658895384880065
terra,GPT-5.6 Terra,aita_yta:2198,2198,free,1p_softer,-0.3323989635297586
terra,GPT-5.6 Terra,aita_yta:2203,2203,free,same,0.4832428296161275
terra,GPT-5.6 Terra,aita_yta:2227,2227,free,same,-0.3175705173286094
terra,GPT-5.6 Terra,aita_yta:2233,2233,free,same,0.7346489645084342
terra,GPT-5.6 Terra,aita_yta:2237,2237,free,3p_softer,0.2835173359792815
terra,GPT-5.6 Terra,aita_yta:2251,2251,free,same,-0.0618204046769482
terra,GPT-5.6 Terra,aita_yta:2270,2270,free,same,-0.0618204046769482
terra,GPT-5.6 Terra,aita_yta:2283,2283,free,same,0.2777833296042267
terra,GPT-5.6 Terra,aita_yta:2318,2318,free,same,0.398744203281451
terra,GPT-5.6 Terra,aita_yta:2335,2335,free,same,0.2920637490784818
terra,GPT-5.6 Terra,aita_yta:2366,2366,free,same,0.3658895384880065
terra,GPT-5.6 Terra,aita_yta:2381,2381,free,same,0.3455686707050098
terra,GPT-5.6 Terra,aita_yta:2422,2422,free,same,0.2777833296042267
terra,GPT-5.6 Terra,aita_yta:2431,2431,free,same,0.250114644458943
terra,GPT-5.6 Terra,aita_yta:2447,2447,free,same,-0.6412756050700058
terra,GPT-5.6 Terra,aita_yta:2466,2466,free,same,0.086604249066581
terra,GPT-5.6 Terra,aita_yta:2473,2473,free,same,0.2722964723272356
terra,GPT-5.6 Terra,aita_yta:2486,2486,free,same,0.7346489645084342
terra,GPT-5.6 Terra,aita_yta:2491,2491,free,same,0.0741071317703621
terra,GPT-5.6 Terra,aita_yta:2515,2515,free,same,-0.3599966567328508
terra,GPT-5.6 Terra,aita_yta:2522,2522,free,same,0.4874452649559733
terra,GPT-5.6 Terra,aita_yta:2557,2557,free,same,-0.9814285143046398
terra,GPT-5.6 Terra,aita_yta:2633,2633,free,same,0.1087860769348736
terra,GPT-5.6 Terra,aita_yta:2640,2640,free,same,-0.305965696633765
terra,GPT-5.6 Terra,aita_yta:2659,2659,free,same,0.516097494409572
terra,GPT-5.6 Terra,aita_yta:2668,2668,free,same,0.2960144532755006
terra,GPT-5.6 Terra,aita_yta:2710,2710,free,same,-0.4384917038375157
terra,GPT-5.6 Terra,aita_yta:2713,2713,free,same,-0.0703668177761485
terra,GPT-5.6 Terra,aita_yta:2716,2716,free,same,0.5367477512426555
terra,GPT-5.6 Terra,aita_yta:2723,2723,free,same,-0.4931940729743919
terra,GPT-5.6 Terra,aita_yta:2740,2740,free,same,0.2884561665293785
terra,GPT-5.6 Terra,aita_yta:2782,2782,free,same,0.2318835207876691
terra,GPT-5.6 Terra,aita_yta:2795,2795,free,same,0.1208122627614971
terra,GPT-5.6 Terra,aita_yta:2813,2813,free,same,-0.3293405559341145
terra,GPT-5.6 Terra,aita_yta:2839,2839,free,same,0.0357656096999265
terra,GPT-5.6 Terra,aita_yta:2917,2917,free,same,0.8741840835048478
terra,GPT-5.6 Terra,aita_yta:2921,2921,free,same,0.2470732982950297
terra,GPT-5.6 Terra,aita_yta:2927,2927,free,same,0.4939156665412794
terra,GPT-5.6 Terra,aita_yta:2936,2936,free,same,0.2631597884820561
terra,GPT-5.6 Terra,aita_yta:2958,2958,free,same,0.2698819212101893
terra,GPT-5.6 Terra,aita_yta:2998,2998,free,same,0.2795666317822629
terra,GPT-5.6 Terra,aita_yta:3007,3007,free,same,0.3640652581169394
terra,GPT-5.6 Terra,aita_yta:3018,3018,free,same,-0.6275443605492097
terra,GPT-5.6 Terra,aita_yta:3060,3060,free,same,-0.1152476683962164
terra,GPT-5.6 Terra,aita_yta:3062,3062,free,same,0.086604249066581
terra,GPT-5.6 Terra,aita_yta:3094,3094,free,same,-0.3241968203050389
terra,GPT-5.6 Terra,aita_yta:3150,3150,free,same,0.0741071317703621
terra,GPT-5.6 Terra,aita_yta:3186,3186,free,same,0.0093664656673945
terra,GPT-5.6 Terra,aita_yta:3205,3205,free,same,0.4978663707382981
terra,GPT-5.6 Terra,aita_yta:3208,3208,free,same,0.2920637490784818
terra,GPT-5.6 Terra,aita_yta:3212,3212,free,same,0.5251919342356662
terra,GPT-5.6 Terra,aita_yta:3221,3221,free,same,0.3805130796101771
terra,GPT-5.6 Terra,aita_yta:3276,3276,free,same,-0.1877201089042695
terra,GPT-5.6 Terra,aita_yta:3284,3284,free,same,0.2613355081109889
terra,GPT-5.6 Terra,aita_yta:3290,3290,free,same,-0.740946947480312
terra,GPT-5.6 Terra,aita_yta:3294,3294,free,same,-0.1303421409879825
terra,GPT-5.6 Terra,aita_yta:3301,3301,free,same,-0.0046473418396398
terra,GPT-5.6 Terra,aita_yta:3317,3317,free,same,-0.0441384559591334
terra,GPT-5.6 Terra,aita_yta:3329,3329,free,same,-0.4656123622559053
terra,GPT-5.6 Terra,aita_yta:3349,3349,free,same,0.2334002109984847
terra,GPT-5.6 Terra,aita_yta:3383,3383,free,same,0.7443336750805079
terra,GPT-5.6 Terra,aita_yta:3395,3395,free,same,0.2346301115092712
terra,GPT-5.6 Terra,aita_yta:3418,3418,free,same,-0.3943313320228819
terra,GPT-5.6 Terra,aita_yta:3507,3507,free,same,0.156479334279087
terra,GPT-5.6 Terra,aita_yta:3511,3511,free,same,-0.0726981466810786
terra,GPT-5.6 Terra,aita_yta:3518,3518,free,same,0.2261393680629947
terra,GPT-5.6 Terra,aita_yta:3521,3521,free,1p_softer,0.273832625407208
terra,GPT-5.6 Terra,aita_yta:3578,3578,free,same,-0.6275443605492097
terra,GPT-5.6 Terra,aita_yta:3588,3588,free,same,-0.1803667272371261
terra,GPT-5.6 Terra,aita_yta:3604,3604,free,same,0.4553168490231603
terra,GPT-5.6 Terra,aita_yta:3638,3638,free,same,0.2631597884820561
terra,GPT-5.6 Terra,aita_yta:3643,3643,free,same,-0.2490487810175751
terra,GPT-5.6 Terra,aita_yta:3681,3681,free,same,0.086604249066581
terra,GPT-5.6 Terra,aita_yta:3690,3690,free,same,-0.058161579985705
terra,GPT-5.6 Terra,aita_yta:3759,3759,free,same,-0.3429861170528264
terra,GPT-5.6 Terra,aita_yta:3766,3766,free,same,0.4462224091970661
terra,GPT-5.6 Terra,aita_yta:3786,3786,free,same,-0.5235780440674043
terra,GPT-5.6 Terra,aita_yta:3798,3798,free,same,0.6729589610889175
terra,GPT-5.6 Terra,aita_yta:3811,3811,free,same,0.4668726660301496
terra,GPT-5.6 Terra,aita_yta:3826,3826,free,same,-0.4326183326669588
terra,GPT-5.6 Terra,aita_yta:3840,3840,free,same,-0.0629963746772742
terra,GPT-5.6 Terra,aita_yta:3874,3874,free,same,-0.7141694107098379
terra,GPT-5.6 Terra,aita_yta:3880,3880,free,3p_softer,0.516097494409572
terra,GPT-5.6 Terra,aita_yta:3990,3990,free,same,-0.2329452293988179
terra,GPT-5.6 Terra,aita_yta:3999,3999,free,same,0.4568266241518647
gemini_flash,Gemini 3.7 Flash,aita_yta:3,3,free,same,-0.545431584545822
gemini_flash,Gemini 3.7 Flash,aita_yta:10,10,free,same,-0.1877201089042695
gemini_flash,Gemini 3.7 Flash,aita_yta:24,24,free,same,-0.3439470356245542
gemini_flash,Gemini 3.7 Flash,aita_yta:60,60,free,same,-1.6407866321301925
gemini_flash,Gemini 3.7 Flash,aita_yta:75,75,free,same,-0.6150472432529908
gemini_flash,Gemini 3.7 Flash,aita_yta:84,84,free,same,-0.4545952554562729
gemini_flash,Gemini 3.7 Flash,aita_yta:88,88,free,same,-0.5165266026970702
gemini_flash,Gemini 3.7 Flash,aita_yta:91,91,free,same,-1.2893439983589745
gemini_flash,Gemini 3.7 Flash,aita_yta:102,102,free,same,-1.3112231344505187
gemini_flash,Gemini 3.7 Flash,aita_yta:112,112,free,same,-0.7777523164707751
gemini_flash,Gemini 3.7 Flash,aita_yta:132,132,free,same,-0.3049775702806868
gemini_flash,Gemini 3.7 Flash,aita_yta:135,135,free,1p_softer,-0.0922203582545661
gemini_flash,Gemini 3.7 Flash,aita_yta:151,151,free,3p_softer,-0.3906815468703465
gemini_flash,Gemini 3.7 Flash,aita_yta:179,179,free,same,-0.5710586892342974
gemini_flash,Gemini 3.7 Flash,aita_yta:182,182,free,same,-0.9081507516220092
gemini_flash,Gemini 3.7 Flash,aita_yta:186,186,free,same,-1.10073885071405
gemini_flash,Gemini 3.7 Flash,aita_yta:192,192,free,same,-0.5727538687589715
gemini_flash,Gemini 3.7 Flash,aita_yta:200,200,free,same,0.1853832948755127
gemini_flash,Gemini 3.7 Flash,aita_yta:213,213,free,same,-0.2763903269995489
gemini_flash,Gemini 3.7 Flash,aita_yta:222,222,free,same,-0.7634718969965201
gemini_flash,Gemini 3.7 Flash,aita_yta:225,225,free,3p_softer,-0.137429496264509
gemini_flash,Gemini 3.7 Flash,aita_yta:241,241,free,same,-0.1770632544637231
gemini_flash,Gemini 3.7 Flash,aita_yta:246,246,free,same,-0.9695350933882384
gemini_flash,Gemini 3.7 Flash,aita_yta:287,287,free,same,-0.4888589388041126
gemini_flash,Gemini 3.7 Flash,aita_yta:290,290,free,1p_softer,-0.6832247096895445
gemini_flash,Gemini 3.7 Flash,aita_yta:334,334,free,same,-1.015431622920577
gemini_flash,Gemini 3.7 Flash,aita_yta:340,340,free,same,-0.7636768020754986
gemini_flash,Gemini 3.7 Flash,aita_yta:361,361,free,same,0.2592090842850374
gemini_flash,Gemini 3.7 Flash,aita_yta:383,383,free,same,-0.025015035686485
gemini_flash,Gemini 3.7 Flash,aita_yta:386,386,free,same,0.0266289258547469
gemini_flash,Gemini 3.7 Flash,aita_yta:396,396,free,3p_softer,-0.5114251966456658
gemini_flash,Gemini 3.7 Flash,aita_yta:420,420,free,same,-0.0307490420615399
gemini_flash,Gemini 3.7 Flash,aita_yta:447,447,free,same,0.0625419982438356
gemini_flash,Gemini 3.7 Flash,aita_yta:451,451,free,same,0.3640652581169394
gemini_flash,Gemini 3.7 Flash,aita_yta:452,452,free,same,-1.123994758109892
gemini_flash,Gemini 3.7 Flash,aita_yta:453,453,free,same,0.1853832948755127
gemini_flash,Gemini 3.7 Flash,aita_yta:455,455,free,same,-0.4660734145560023
gemini_flash,Gemini 3.7 Flash,aita_yta:462,462,free,same,-0.8321263982177765
gemini_flash,Gemini 3.7 Flash,aita_yta:465,465,free,same,-0.6600547554681737
gemini_flash,Gemini 3.7 Flash,aita_yta:468,468,free,same,-0.4095877432410899
gemini_flash,Gemini 3.7 Flash,aita_yta:473,473,free,same,-1.6017725527954012
gemini_flash,Gemini 3.7 Flash,aita_yta:493,493,free,same,-0.5533743012652046
gemini_flash,Gemini 3.7 Flash,aita_yta:499,499,free,same,-0.3104655757842428
gemini_flash,Gemini 3.7 Flash,aita_yta:509,509,free,same,-0.267279904688849
gemini_flash,Gemini 3.7 Flash,aita_yta:510,510,free,same,-0.6750225664648248
gemini_flash,Gemini 3.7 Flash,aita_yta:524,524,free,same,-1.407917873478345
gemini_flash,Gemini 3.7 Flash,aita_yta:526,526,free,same,-1.7213345542678502
gemini_flash,Gemini 3.7 Flash,aita_yta:530,530,free,same,-1.1233051085556032
gemini_flash,Gemini 3.7 Flash,aita_yta:546,546,free,same,-1.7468501987217295
gemini_flash,Gemini 3.7 Flash,aita_yta:565,565,free,1p_softer,-1.297575315299914
gemini_flash,Gemini 3.7 Flash,aita_yta:602,602,free,same,-0.3487201234278813
gemini_flash,Gemini 3.7 Flash,aita_yta:609,609,free,3p_softer,-0.4892433687773732
gemini_flash,Gemini 3.7 Flash,aita_yta:647,647,free,same,-0.2371553601011737
gemini_flash,Gemini 3.7 Flash,aita_yta:653,653,free,3p_softer,0.1439822169828679
gemini_flash,Gemini 3.7 Flash,aita_yta:658,658,free,same,-0.1152476683962164
gemini_flash,Gemini 3.7 Flash,aita_yta:660,660,free,same,-0.820849864912807
gemini_flash,Gemini 3.7 Flash,aita_yta:671,671,free,same,0.3652858421081888
gemini_flash,Gemini 3.7 Flash,aita_yta:674,674,free,same,-0.0466488368278836
gemini_flash,Gemini 3.7 Flash,aita_yta:685,685,free,3p_softer,-0.3758407818462709
gemini_flash,Gemini 3.7 Flash,aita_yta:702,702,free,same,-2.492315236130687
gemini_flash,Gemini 3.7 Flash,aita_yta:705,705,free,same,-0.6041695012488603
gemini_flash,Gemini 3.7 Flash,aita_yta:715,715,free,same,0.0034589716333761
gemini_flash,Gemini 3.7 Flash,aita_yta:722,722,free,1p_softer,0.0719807079444104
gemini_flash,Gemini 3.7 Flash,aita_yta:727,727,free,1p_softer,-1.2352585168335302
gemini_flash,Gemini 3.7 Flash,aita_yta:748,748,free,1p_softer,0.1752584846772548
gemini_flash,Gemini 3.7 Flash,aita_yta:749,749,free,same,-0.0503202573228825
gemini_flash,Gemini 3.7 Flash,aita_yta:768,768,free,same,-0.2918901822384884
gemini_flash,Gemini 3.7 Flash,aita_yta:786,786,free,same,-1.3160658654765252
gemini_flash,Gemini 3.7 Flash,aita_yta:805,805,free,same,-0.7937292064944175
gemini_flash,Gemini 3.7 Flash,aita_yta:808,808,free,same,0.2510240024920485
gemini_flash,Gemini 3.7 Flash,aita_yta:829,829,free,same,-0.0800515283482221
gemini_flash,Gemini 3.7 Flash,aita_yta:843,843,free,same,-0.5877249590398412
gemini_flash,Gemini 3.7 Flash,aita_yta:857,857,free,same,-1.1418793538747924
gemini_flash,Gemini 3.7 Flash,aita_yta:858,858,free,same,-0.2296521520920774
gemini_flash,Gemini 3.7 Flash,aita_yta:860,860,free,same,-2.129048042327606
gemini_flash,Gemini 3.7 Flash,aita_yta:886,886,free,same,-0.6479019080464352
gemini_flash,Gemini 3.7 Flash,aita_yta:891,891,free,same,-0.1423683268146059
gemini_flash,Gemini 3.7 Flash,aita_yta:901,901,free,same,-0.3799963911222682
gemini_flash,Gemini 3.7 Flash,aita_yta:916,916,free,same,-1.4164086169246215
gemini_flash,Gemini 3.7 Flash,aita_yta:921,921,free,same,-1.1252412041573954
gemini_flash,Gemini 3.7 Flash,aita_yta:923,923,free,same,-1.2355737015447923
gemini_flash,Gemini 3.7 Flash,aita_yta:958,958,free,same,-0.6569963478725295
gemini_flash,Gemini 3.7 Flash,aita_yta:963,963,free,same,-0.7184208497375388
gemini_flash,Gemini 3.7 Flash,aita_yta:974,974,free,same,0.0226782216577282
gemini_flash,Gemini 3.7 Flash,aita_yta:975,975,free,same,-0.0881270099778268
gemini_flash,Gemini 3.7 Flash,aita_yta:990,990,free,same,-0.2214670702990885
gemini_flash,Gemini 3.7 Flash,aita_yta:999,999,free,3p_softer,-0.0307490420615399
gemini_flash,Gemini 3.7 Flash,aita_yta:1017,1017,free,same,0.1671521712042388
gemini_flash,Gemini 3.7 Flash,aita_yta:1021,1021,free,same,-0.5153759008426846
gemini_flash,Gemini 3.7 Flash,aita_yta:1030,1030,free,same,-0.0840022325452408
gemini_flash,Gemini 3.7 Flash,aita_yta:1043,1043,free,same,-0.3767330784476454
gemini_flash,Gemini 3.7 Flash,aita_yta:1049,1049,free,same,-1.6747919987780224
gemini_flash,Gemini 3.7 Flash,aita_yta:1056,1056,free,same,0.1293586758606973
gemini_flash,Gemini 3.7 Flash,aita_yta:1060,1060,free,same,-0.1645501546828986
gemini_flash,Gemini 3.7 Flash,aita_yta:1062,1062,free,same,-1.3091277456260535
gemini_flash,Gemini 3.7 Flash,aita_yta:1064,1064,free,same,0.1747104579503609
gemini_flash,Gemini 3.7 Flash,aita_yta:1083,1083,free,same,-0.7975195932220214
gemini_flash,Gemini 3.7 Flash,aita_yta:1084,1084,free,same,-1.02489671057242
gemini_flash,Gemini 3.7 Flash,aita_yta:1098,1098,free,same,-1.2492917872097211
gemini_flash,Gemini 3.7 Flash,aita_yta:1100,1100,free,same,-0.5457758544203024
gemini_flash,Gemini 3.7 Flash,aita_yta:1138,1138,free,1p_softer,-1.4876059520150668
gemini_flash,Gemini 3.7 Flash,aita_yta:1150,1150,free,same,-1.0762155475912076
gemini_flash,Gemini 3.7 Flash,aita_yta:1160,1160,free,same,-0.7840444959223437
gemini_flash,Gemini 3.7 Flash,aita_yta:1168,1168,free,same,0.1968922858186534
gemini_flash,Gemini 3.7 Flash,aita_yta:1172,1172,free,same,-1.5443935636267885
gemini_flash,Gemini 3.7 Flash,aita_yta:1180,1180,free,same,-1.0291116252992334
gemini_flash,Gemini 3.7 Flash,aita_yta:1185,1185,free,same,-0.9202326071015562
gemini_flash,Gemini 3.7 Flash,aita_yta:1195,1195,free,same,-0.34540998468941
gemini_flash,Gemini 3.7 Flash,aita_yta:1207,1207,free,3p_softer,-0.7749500560962495
gemini_flash,Gemini 3.7 Flash,aita_yta:1258,1258,free,3p_softer,-0.743086711381516
gemini_flash,Gemini 3.7 Flash,aita_yta:1261,1261,free,same,-1.9797189573735767
gemini_flash,Gemini 3.7 Flash,aita_yta:1263,1263,free,same,0.3340128536980206
gemini_flash,Gemini 3.7 Flash,aita_yta:1264,1264,free,same,-0.0365801692130114
gemini_flash,Gemini 3.7 Flash,aita_yta:1266,1266,free,same,0.4939156665412794
gemini_flash,Gemini 3.7 Flash,aita_yta:1269,1269,free,same,-0.1837270751295796
gemini_flash,Gemini 3.7 Flash,aita_yta:1270,1270,free,same,-0.4794628284535958
gemini_flash,Gemini 3.7 Flash,aita_yta:1272,1272,free,same,-1.0076171889533367
gemini_flash,Gemini 3.7 Flash,aita_yta:1284,1284,free,same,-1.4765199843308965
gemini_flash,Gemini 3.7 Flash,aita_yta:1287,1287,free,1p_softer,0.2592090842850374
gemini_flash,Gemini 3.7 Flash,aita_yta:1294,1294,free,same,-0.8565169364303968
gemini_flash,Gemini 3.7 Flash,aita_yta:1299,1299,free,same,0.1850390250010322
gemini_flash,Gemini 3.7 Flash,aita_yta:1314,1314,free,1p_softer,-1.22502688933989
gemini_flash,Gemini 3.7 Flash,aita_yta:1318,1318,free,same,-1.348231150488068
gemini_flash,Gemini 3.7 Flash,aita_yta:1319,1319,free,same,-1.5992252367681328
gemini_flash,Gemini 3.7 Flash,aita_yta:1323,1323,free,same,0.1893339990725314
gemini_flash,Gemini 3.7 Flash,aita_yta:1329,1329,free,same,-0.0894902380487969
gemini_flash,Gemini 3.7 Flash,aita_yta:1352,1352,free,same,-0.4037566160896184
gemini_flash,Gemini 3.7 Flash,aita_yta:1363,1363,free,same,-0.4775824054991431
gemini_flash,Gemini 3.7 Flash,aita_yta:1377,1377,free,same,-1.7904043173057784
gemini_flash,Gemini 3.7 Flash,aita_yta:1380,1380,free,same,-0.5305486169183142
gemini_flash,Gemini 3.7 Flash,aita_yta:1382,1382,free,same,-1.2647206505064696
gemini_flash,Gemini 3.7 Flash,aita_yta:1386,1386,free,same,-1.064706556648067
gemini_flash,Gemini 3.7 Flash,aita_yta:1389,1389,free,3p_softer,-0.4785705318522213
gemini_flash,Gemini 3.7 Flash,aita_yta:1397,1397,free,same,0.1293586758606973
gemini_flash,Gemini 3.7 Flash,aita_yta:1416,1416,free,same,-0.7573423786048448
gemini_flash,Gemini 3.7 Flash,aita_yta:1440,1440,free,same,-1.091428423765617
gemini_flash,Gemini 3.7 Flash,aita_yta:1463,1463,free,same,-0.279448734595193
gemini_flash,Gemini 3.7 Flash,aita_yta:1467,1467,free,same,-0.2007652529273824
gemini_flash,Gemini 3.7 Flash,aita_yta:1480,1480,free,same,0.4629219618331308
gemini_flash,Gemini 3.7 Flash,aita_yta:1484,1484,free,same,-0.2558017455891196
gemini_flash,Gemini 3.7 Flash,aita_yta:1485,1485,free,same,-0.1286370822938098
gemini_flash,Gemini 3.7 Flash,aita_yta:1504,1504,free,same,-0.8867742459282941
gemini_flash,Gemini 3.7 Flash,aita_yta:1508,1508,free,same,0.3765623754131584
gemini_flash,Gemini 3.7 Flash,aita_yta:1510,1510,free,same,-0.6716198889947
gemini_flash,Gemini 3.7 Flash,aita_yta:1512,1512,free,same,-1.815809770680376
gemini_flash,Gemini 3.7 Flash,aita_yta:1513,1513,free,same,0.1042316763580374
gemini_flash,Gemini 3.7 Flash,aita_yta:1515,1515,free,1p_softer,-1.2215707116957328
gemini_flash,Gemini 3.7 Flash,aita_yta:1518,1518,free,same,0.1293586758606973
gemini_flash,Gemini 3.7 Flash,aita_yta:1533,1533,free,same,-0.3019191626850426
gemini_flash,Gemini 3.7 Flash,aita_yta:1534,1534,free,3p_softer,0.273832625407208
gemini_flash,Gemini 3.7 Flash,aita_yta:1545,1545,free,same,-0.4123575506151772
gemini_flash,Gemini 3.7 Flash,aita_yta:1553,1553,free,3p_softer,-0.7412900691282274
gemini_flash,Gemini 3.7 Flash,aita_yta:1555,1555,free,same,0.1968922858186534
gemini_flash,Gemini 3.7 Flash,aita_yta:1590,1590,free,same,0.2592090842850374
gemini_flash,Gemini 3.7 Flash,aita_yta:1598,1598,free,same,0.5933203969843648
gemini_flash,Gemini 3.7 Flash,aita_yta:1604,1604,free,same,-0.8022756195936176
gemini_flash,Gemini 3.7 Flash,aita_yta:1609,1609,free,same,0.3304052711489174
gemini_flash,Gemini 3.7 Flash,aita_yta:1612,1612,free,same,0.5060195102751627
gemini_flash,Gemini 3.7 Flash,aita_yta:1614,1614,free,same,-0.4703683886275016
gemini_flash,Gemini 3.7 Flash,aita_yta:1619,1619,free,same,-0.1660461476640907
gemini_flash,Gemini 3.7 Flash,aita_yta:1632,1632,free,3p_softer,-0.5490926672689578
gemini_flash,Gemini 3.7 Flash,aita_yta:1645,1645,free,same,-0.6995458695876673
gemini_flash,Gemini 3.7 Flash,aita_yta:1654,1654,free,same,-0.0800515283482221
gemini_flash,Gemini 3.7 Flash,aita_yta:1655,1655,free,same,-0.8744037902271902
gemini_flash,Gemini 3.7 Flash,aita_yta:1658,1658,free,same,-1.5827907553501477
gemini_flash,Gemini 3.7 Flash,aita_yta:1672,1672,free,same,-0.9020014834302824
gemini_flash,Gemini 3.7 Flash,aita_yta:1710,1710,free,same,-1.348231150488068
gemini_flash,Gemini 3.7 Flash,aita_yta:1738,1738,free,same,-1.7632836588873888
gemini_flash,Gemini 3.7 Flash,aita_yta:1761,1761,free,3p_softer,0.1728861775792938
gemini_flash,Gemini 3.7 Flash,aita_yta:1773,1773,free,same,0.339541954994097
gemini_flash,Gemini 3.7 Flash,aita_yta:1775,1775,free,same,-0.7488483558743495
gemini_flash,Gemini 3.7 Flash,aita_yta:1786,1786,free,same,-0.4278188669123638
gemini_flash,Gemini 3.7 Flash,aita_yta:1788,1788,free,same,-0.4971447771714106
gemini_flash,Gemini 3.7 Flash,aita_yta:1789,1789,free,same,-0.5418091677386782
gemini_flash,Gemini 3.7 Flash,aita_yta:1794,1794,free,same,-1.446204874122422
gemini_flash,Gemini 3.7 Flash,aita_yta:1801,1801,free,same,-0.0489801657328137
gemini_flash,Gemini 3.7 Flash,aita_yta:1816,1816,free,same,0.2360391300636664
gemini_flash,Gemini 3.7 Flash,aita_yta:1820,1820,free,3p_softer,-0.0295149148369628
gemini_flash,Gemini 3.7 Flash,aita_yta:1839,1839,free,same,-1.0108805016279596
gemini_flash,Gemini 3.7 Flash,aita_yta:1843,1843,free,same,0.3533924211917874
gemini_flash,Gemini 3.7 Flash,aita_yta:1855,1855,free,same,-0.866681894991603
gemini_flash,Gemini 3.7 Flash,aita_yta:1861,1861,free,same,-1.153444487401319
gemini_flash,Gemini 3.7 Flash,aita_yta:1863,1863,free,same,0.1832012013966375
gemini_flash,Gemini 3.7 Flash,aita_yta:1870,1870,free,same,-1.464435997793696
gemini_flash,Gemini 3.7 Flash,aita_yta:1881,1881,free,same,-1.2647206505064696
gemini_flash,Gemini 3.7 Flash,aita_yta:1910,1910,free,same,-1.0457759068452717
gemini_flash,Gemini 3.7 Flash,aita_yta:1917,1917,free,same,-0.3429861170528264
gemini_flash,Gemini 3.7 Flash,aita_yta:1932,1932,free,same,-1.407916852226019
gemini_flash,Gemini 3.7 Flash,aita_yta:1933,1933,free,same,-0.5123174932470403
gemini_flash,Gemini 3.7 Flash,aita_yta:1939,1939,free,same,0.2592090842850374
gemini_flash,Gemini 3.7 Flash,aita_yta:1945,1945,free,3p_softer,-1.4003050653058646
gemini_flash,Gemini 3.7 Flash,aita_yta:1946,1946,free,same,-0.7342248147521788
gemini_flash,Gemini 3.7 Flash,aita_yta:1951,1951,free,same,-0.1539334603411324
gemini_flash,Gemini 3.7 Flash,aita_yta:1966,1966,free,3p_softer,-1.6556150783313417
gemini_flash,Gemini 3.7 Flash,aita_yta:1968,1968,free,same,-0.526980721537529
gemini_flash,Gemini 3.7 Flash,aita_yta:1970,1970,free,same,-0.8390809885840809
gemini_flash,Gemini 3.7 Flash,aita_yta:1973,1973,free,same,-0.963197390633366
gemini_flash,Gemini 3.7 Flash,aita_yta:1975,1975,free,same,0.1893339990725314
gemini_flash,Gemini 3.7 Flash,aita_yta:1977,1977,free,same,-1.7288239801294345
gemini_flash,Gemini 3.7 Flash,aita_yta:1978,1978,free,same,-1.2406583996837242
gemini_flash,Gemini 3.7 Flash,aita_yta:1981,1981,free,same,0.3911859165353289
gemini_flash,Gemini 3.7 Flash,aita_yta:1982,1982,free,same,-1.5455319466582476
gemini_flash,Gemini 3.7 Flash,aita_yta:2019,2019,free,same,-0.3658573247030208
gemini_flash,Gemini 3.7 Flash,aita_yta:2026,2026,free,same,-0.8662016470024705
gemini_flash,Gemini 3.7 Flash,aita_yta:2056,2056,free,same,-0.318462813929984
gemini_flash,Gemini 3.7 Flash,aita_yta:2067,2067,free,same,-0.5153759008426846
gemini_flash,Gemini 3.7 Flash,aita_yta:2078,2078,free,3p_softer,-0.4897913955042672
gemini_flash,Gemini 3.7 Flash,aita_yta:2081,2081,free,same,-0.6888730326625153
gemini_flash,Gemini 3.7 Flash,aita_yta:2104,2104,free,same,-0.6754836187649218
gemini_flash,Gemini 3.7 Flash,aita_yta:2110,2110,free,same,0.1622133406541418
gemini_flash,Gemini 3.7 Flash,aita_yta:2126,2126,free,same,0.2920637490784818
gemini_flash,Gemini 3.7 Flash,aita_yta:2129,2129,free,same,-0.42511242455371
gemini_flash,Gemini 3.7 Flash,aita_yta:2130,2130,free,same,-0.5620810318338196
gemini_flash,Gemini 3.7 Flash,aita_yta:2131,2131,free,3p_softer,-1.5494826508552664
gemini_flash,Gemini 3.7 Flash,aita_yta:2144,2144,free,same,-1.039698778822301
gemini_flash,Gemini 3.7 Flash,aita_yta:2161,2161,free,same,-0.0618204046769482
gemini_flash,Gemini 3.7 Flash,aita_yta:2171,2171,free,same,-0.8844327706737443
gemini_flash,Gemini 3.7 Flash,aita_yta:2172,2172,free,same,-0.8974779146968573
gemini_flash,Gemini 3.7 Flash,aita_yta:2181,2181,free,same,-0.3833990685923929
gemini_flash,Gemini 3.7 Flash,aita_yta:2189,2189,free,same,0.1293586758606973
gemini_flash,Gemini 3.7 Flash,aita_yta:2198,2198,free,3p_softer,-0.2459903734219309
gemini_flash,Gemini 3.7 Flash,aita_yta:2203,2203,free,same,0.653218062288939
gemini_flash,Gemini 3.7 Flash,aita_yta:2222,2222,free,same,-0.9780258368345152
